N,lr,sr,KL_mean,KL_std,entropy_mean,entropy_std
700,0.9400000000000001,0.8,0.2672308010143655,0.36733546600191197,4.657594533630526,0.09991117834233108
700,0.9400000000000001,0.9,0.39114740859636415,0.4445875080189407,4.709557176403023,0.11529806780299492
700,0.9400000000000001,1.0,0.4301843779844128,0.5016382298607194,4.729090843181334,0.1264804684158171
700,0.9400000000000001,1.1,0.5605345976491684,0.5809323531462438,4.762154508494922,0.1294011384560236
700,0.9400000000000001,1.2,0.5651945495058311,0.4976885881781207,4.771382443312891,0.12109750829183473
700,0.9700000000000001,0.8,0.12792926095848356,0.26663577042666425,4.619294358034253,0.09218021774634329
700,0.9700000000000001,0.9,0.20099390365087527,0.27903286136431166,4.663920155669185,0.10962156281613872
700,0.9700000000000001,1.0,0.2072269185745688,0.3014919025649934,4.6690070374721175,0.1068605119785253
700,0.9700000000000001,1.1,0.32209374478828984,0.3993646401365399,4.70467421586394,0.11789472884786054
700,0.9700000000000001,1.2,0.3113214495728047,0.40132048708101636,4.7014697090611435,0.1249645543550612
700,1.0,0.8,0.0293159167928031,0.06653050200759056,4.56766711571639,0.07317364684846463
700,1.0,0.9,0.02911372322313964,0.05507926010393028,4.584193954251754,0.0672529938820765
700,1.0,1.0,0.06628120797084511,0.1620221870679932,4.583894070087198,0.09444305747155438
700,1.0,1.1,0.0397350737611805,0.09579539101696632,4.580927928400983,0.07926752850098141
700,1.0,1.2,0.08072023674047733,0.21312853004323803,4.5922247289437435,0.10636834775528603
800,0.85,0.8,0.5288489914711743,0.5885146582344893,4.7069734945973565,0.11054570345037715
800,0.85,0.9,0.7644405170913704,0.6300974972566782,4.7701035735920145,0.12076054186098961
800,0.85,1.0,0.8060389507048368,0.5971051486937397,4.802343354101253,0.12206655341718162
800,0.85,1.1,0.9074200954314706,0.5963959532336367,4.818232029807459,0.10864425571493895
800,0.85,1.2,0.9372871050486039,0.715896566792977,4.8253443560328835,0.12111343927104688
800,0.88,0.8,0.44389843105437765,0.5446715434309345,4.700114742291843,0.11905095204801536
